filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00457D.png,7.601,4.359,15.919,5.521,62.369,0.627,1.876,0.852,0.069,59.747,0.681,0.02,0.944,0.984
00462D.png,7.484,4.439,15.813,5.36,61.387,0.651,1.898,0.883,0.055,60.727,0.677,0.022,1.007,1.088
00466D.png,7.602,4.58,14.36,4.693,61.542,0.654,1.913,0.94,0.058,60.52,0.704,0.013,0.988,0.997
00481D.png,7.541,3.847,14.886,5.043,57.669,0.52,1.887,0.84,0.067,59.895,0.633,0.02,1.027,1.074
00486D.png,7.384,3.874,11.852,4.201,44.863,0.635,1.86,0.853,0.07,59.694,0.623,0.022,0.988,1.095
00491D.png,7.485,4.029,11.993,4.663,50.509,0.596,1.876,0.86,0.058,60.47,0.636,0.025,1.015,1.132
00496D.png,7.458,3.712,9.396,3.677,50.998,0.607,1.87,0.859,0.071,59.649,0.582,0.024,0.983,1.116
00500D.png,7.616,4.18,15.079,5.549,54.026,0.559,1.933,0.861,0.077,59.262,0.659,0.022,0.996,1.047
00504D.png,7.515,2.818,17.555,6.886,50.012,0.696,1.845,0.701,0.039,62.249,0.577,0.026,1.021,1.108
00508D.png,7.415,4.786,13.373,4.807,56.044,0.62,1.798,0.936,0.091,58.523,0.682,0.02,0.989,1.044
00512D.png,7.563,4.723,10.113,3.567,59.423,0.597,1.907,0.9,0.084,58.886,0.606,0.024,0.859,1.039
00516D.png,7.508,4.374,13.655,4.607,59.016,0.618,1.91,0.861,0.076,59.351,0.622,0.023,1.006,1.13
00521D.png,7.423,4.38,11.862,3.907,56.881,0.6,1.883,0.895,0.065,60.007,0.621,0.022,1.006,1.133
00526D.png,7.322,3.782,13.069,4.459,56.318,0.609,1.87,0.831,0.055,60.743,0.574,0.021,0.923,1.094
00533D.png,7.243,4.582,13.11,4.185,52.979,0.517,1.805,0.889,0.076,59.342,0.635,0.022,0.923,1.091
00537D.png,7.155,4.234,11.695,3.772,52.593,0.52,1.959,0.897,0.063,60.149,0.635,0.017,0.981,1.021
00546D.png,7.136,4.585,10.405,3.042,49.974,0.525,1.934,0.875,0.055,60.753,0.592,0.015,0.799,0.989
00551D.png,7.335,4.17,12.216,3.891,43.289,0.556,1.836,0.819,0.07,59.66,0.562,0.019,0.953,0.927
00555D.png,7.372,3.756,10.789,4.092,59.461,0.754,1.823,0.878,0.039,62.193,0.575,0.021,0.956,1.116
00559D.png,6.998,3.906,8.856,3.04,50.364,0.639,1.896,0.913,0.041,61.988,0.565,0.021,0.999,1.075
00563D.png,7.626,4.653,12.826,4.532,60.83,0.64,1.883,0.862,0.082,59.014,0.619,0.022,0.965,1.064
00567D.png,7.438,4.006,12.588,4.401,55.708,0.535,1.954,0.922,0.068,59.793,0.642,0.016,1.004,1.105
00571D.png,7.504,3.837,12.783,4.589,54.087,0.522,1.94,0.864,0.052,60.973,0.623,0.026,1.036,1.106
00581D.png,7.047,4.066,8.617,2.915,62.863,0.651,1.915,0.934,0.065,60.011,0.571,0.021,1.026,1.12
00587D.png,7.641,3.942,7.345,2.814,56.992,0.555,1.908,0.936,0.07,59.686,0.484,0.035,0.979,1.119
00591D.png,7.14,4.176,14.812,4.901,47.29,0.543,1.916,0.863,0.048,61.274,0.637,0.022,1.03,1.081
00596D.png,7.239,4.37,14.969,4.796,57.337,0.468,1.888,0.905,0.07,59.653,0.648,0.023,1.045,1.04
00600D.png,7.441,4.433,11.844,3.762,52.711,0.48,1.898,0.898,0.072,59.533,0.601,0.021,0.978,0.96
00606D.png,7.404,4.512,15.014,5.12,52.435,0.63,1.86,0.87,0.065,59.977,0.659,0.022,0.98,1.075
00613D.png,7.319,4.06,12.544,4.684,49.007,0.579,1.939,0.9,0.049,61.231,0.65,0.021,1.01,1.085
00621D.png,7.527,4.173,12.697,4.88,48.359,0.608,1.911,0.868,0.06,60.327,0.636,0.025,0.99,1.003
00626D.png,7.363,5.021,14.536,4.795,55.56,0.533,1.818,0.931,0.059,60.459,0.691,0.017,1.042,1.083
00630D.png,7.009,3.046,11.102,4.019,45.52,0.584,1.919,0.902,0.026,64.04,0.605,0.02,1.045,1.184
00634D.png,7.058,3.838,11.84,3.957,58.633,0.627,1.902,0.777,0.049,61.254,0.55,0.012,0.949,1.067
