filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01401D.png,6.843,1.659,12.363,4.906,33.592,0.687,1.472,0.575,0.043,61.782,0.397,0.033,0.714,0.865
01405D.png,6.749,2.409,10.16,3.448,37.505,0.703,1.383,0.659,0.034,62.759,0.399,0.018,0.713,0.952
01409D.png,6.692,1.95,11.508,3.981,33.606,0.684,1.687,0.741,0.038,62.281,0.457,0.061,0.591,0.892
01413D.png,6.706,1.615,12.613,4.688,28.795,0.561,1.69,0.679,0.048,61.328,0.442,0.048,0.72,0.914
01417D.png,6.827,1.778,12.363,4.827,31.747,0.586,1.648,0.632,0.052,60.952,0.431,0.059,0.718,0.903
01423D.png,6.792,2.047,10.497,3.944,34.249,0.658,1.508,0.701,0.057,60.578,0.404,0.042,0.7,0.871
01427D.png,6.9,2.158,11.526,4.16,33.844,0.694,1.548,0.699,0.051,61.063,0.467,0.029,0.782,0.998
01431D.png,7.014,1.994,11.69,4.087,35.89,0.694,1.549,0.69,0.037,62.446,0.499,0.026,0.825,0.958
01435D.png,6.969,2.056,11.387,4.328,37.906,0.758,1.347,0.834,0.028,63.65,0.463,0.054,0.864,1.11
01441D.png,6.738,2.055,12.615,4.748,33.547,0.652,1.654,0.663,0.051,61.067,0.506,0.024,0.763,0.936
01445D.png,6.74,1.906,11.499,4.357,30.66,0.621,1.507,0.865,0.054,60.771,0.475,0.038,0.7,0.834
01449D.png,6.885,1.967,14.42,5.853,33.508,0.645,1.501,0.843,0.056,60.627,0.527,0.026,0.732,0.858
01453D.png,6.915,1.862,13.358,5.372,32.936,0.699,1.34,0.657,0.046,61.535,0.402,0.025,0.721,0.894
01458D.png,6.942,1.543,14.122,5.997,31.222,0.647,1.408,0.663,0.063,60.127,0.379,0.023,0.655,0.794
01462D.png,6.928,2.42,11.439,4.09,35.944,0.673,1.655,0.803,0.037,62.458,0.476,0.035,0.767,0.966
01466D.png,6.717,2.024,10.905,4.024,32.827,0.689,1.423,0.642,0.049,61.238,0.368,0.02,0.693,0.848
01470D.png,6.958,1.909,11.73,4.787,33.293,0.646,1.449,0.666,0.052,60.98,0.357,0.039,0.654,0.793
01474D.png,6.665,2.076,11.458,4.094,29.33,0.569,1.66,0.681,0.057,60.538,0.427,0.049,0.684,0.87
