filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01242N.png,5.896,3.581,5.924,1.464,32.352,0.569,1.748,1.061,0.011,67.854,0.605,0.005,0.941,1.087
01246N.png,5.398,2.729,6.914,1.805,23.558,0.719,1.606,0.991,0.004,72.137,0.626,0.003,0.988,1.119
01250N.png,6.479,4.227,6.691,1.956,34.17,0.549,1.708,1.1,0.015,66.514,0.651,0.004,0.944,1.048
01254N.png,5.468,2.996,6.395,1.601,26.722,0.685,1.595,1.05,0.005,70.796,0.608,0.0,0.916,1.108
01258N.png,5.586,3.003,6.439,1.647,26.841,0.686,1.753,1.066,0.006,70.678,0.6,0.003,0.976,1.154
01262N.png,5.903,2.97,6.521,1.903,23.866,0.699,1.82,0.996,0.005,71.201,0.583,0.001,0.994,1.133
01266N.png,5.823,3.056,7.195,1.824,25.488,0.656,1.602,1.026,0.006,70.66,0.591,0.002,0.997,1.142
01270N.png,6.044,3.181,6.428,1.656,29.056,0.667,1.731,1.072,0.007,69.496,0.556,0.007,1.04,1.22
01274N.png,5.877,2.935,8.167,2.251,28.62,0.724,1.752,1.046,0.006,70.319,0.628,0.004,1.011,1.135
01278N.png,6.495,3.141,8.216,2.46,34.847,0.666,1.687,0.873,0.011,67.793,0.554,0.004,1.024,1.13
01282N.png,6.487,3.841,7.912,2.349,33.772,0.639,1.668,0.968,0.012,67.495,0.626,0.005,0.982,1.036
01286N.png,6.759,4.391,8.119,2.316,40.825,0.548,1.534,1.003,0.021,64.904,0.616,0.007,0.987,1.055
01290N.png,6.311,3.648,7.965,2.419,35.449,0.627,1.698,0.978,0.013,67.046,0.643,0.001,0.977,1.048
01294N.png,6.592,3.849,6.667,1.931,38.293,0.526,1.586,0.926,0.018,65.561,0.555,0.001,0.97,1.086
01298N.png,5.739,2.861,7.268,1.835,24.611,0.586,1.809,1.03,0.006,70.329,0.602,0.003,1.024,1.129
01302N.png,6.194,3.162,7.814,2.356,28.192,0.637,1.846,1.089,0.009,68.774,0.619,0.007,1.041,1.076
01306N.png,6.101,3.218,6.948,1.968,32.843,0.579,1.703,1.056,0.011,67.769,0.618,0.006,1.028,1.091
01310N.png,5.79,2.813,6.59,1.787,30.374,0.739,1.54,0.952,0.007,69.924,0.562,0.003,1.035,1.13
01315N.png,5.872,3.359,7.369,1.941,37.148,0.621,1.702,0.915,0.012,67.34,0.609,0.001,0.981,1.077
01319N.png,6.207,3.77,5.32,1.592,38.221,0.632,1.369,1.048,0.014,66.633,0.598,0.005,0.997,1.092
