filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00902N.png,6.019,2.402,4.541,1.422,28.164,0.778,1.078,0.468,0.01,68.294,0.182,0.001,0.646,1.04
00906N.png,5.99,2.181,5.046,1.664,26.819,0.769,1.092,0.506,0.008,69.186,0.202,0.001,0.67,0.998
00910N.png,6.328,2.341,5.239,1.808,36.145,0.696,1.291,0.568,0.021,64.954,0.221,0.001,0.651,0.955
00914N.png,5.947,1.911,4.886,1.602,24.326,0.733,1.275,0.498,0.009,68.76,0.207,0.001,0.65,0.881
00918N.png,6.244,2.221,4.883,1.671,31.027,0.788,1.158,0.483,0.013,67.067,0.205,0.001,0.62,0.948
00922N.png,6.152,2.349,4.46,1.475,26.226,0.777,1.236,0.471,0.008,68.961,0.206,0.001,0.637,0.848
00927N.png,6.179,2.209,4.395,1.482,24.935,0.748,1.178,0.447,0.009,68.825,0.161,0.001,0.638,0.922
00931N.png,6.536,2.507,4.94,1.748,33.797,0.763,1.218,0.495,0.017,65.834,0.214,0.001,0.67,0.998
00935N.png,6.085,2.152,5.083,1.652,27.388,0.728,1.251,0.548,0.01,68.06,0.207,0.001,0.59,0.841
00939N.png,6.085,2.293,5.184,1.643,25.317,0.762,1.218,0.504,0.008,68.975,0.214,0.001,0.655,0.949
00943N.png,5.967,2.588,5.796,1.767,29.344,0.758,1.282,0.527,0.01,68.269,0.23,0.001,0.582,0.928
00947N.png,6.376,2.784,5.594,1.812,36.686,0.835,1.027,0.515,0.011,67.608,0.215,0.001,0.644,0.999
00951N.png,5.125,2.164,4.606,1.175,20.541,0.821,1.16,0.515,0.004,72.54,0.2,0.001,0.545,0.941
00955N.png,5.217,1.883,4.378,1.167,22.247,0.812,1.249,0.541,0.005,70.864,0.176,0.001,0.516,0.94
00959N.png,5.305,1.967,4.77,1.355,26.001,0.805,1.172,0.556,0.008,68.952,0.164,0.001,0.48,0.934
00964N.png,3.977,2.203,5.247,1.162,22.635,0.684,1.439,0.838,0.005,70.999,0.555,0.001,0.472,0.854
00968N.png,5.038,2.105,4.486,1.168,22.857,0.822,1.127,0.636,0.003,73.249,0.305,0.002,0.694,1.044
00972N.png,5.431,1.809,4.489,1.259,21.416,0.748,1.555,0.635,0.003,73.016,0.308,0.003,0.719,1.022
00976N.png,5.635,2.302,3.795,1.15,20.847,0.667,1.12,0.578,0.008,69.216,0.25,0.0,0.696,0.965
00980N.png,4.955,2.06,2.787,0.753,11.803,0.655,1.522,0.619,0.002,75.015,0.215,0.001,0.698,1.023
00984N.png,5.139,2.02,4.25,1.118,19.21,0.758,1.132,0.65,0.004,71.689,0.237,0.001,0.644,1.041
00988N.png,5.004,1.709,4.791,1.124,20.711,0.796,1.305,0.617,0.003,73.775,0.297,0.001,0.678,1.047
00992N.png,4.627,1.579,3.65,0.917,14.336,0.719,1.351,0.61,0.002,74.51,0.234,0.001,0.622,0.957
00996N.png,5.223,1.875,4.313,1.146,17.528,0.694,1.659,0.672,0.003,73.813,0.324,0.003,0.742,1.007
01000N.png,4.934,1.74,3.741,0.957,16.129,0.669,1.493,0.607,0.003,73.11,0.253,0.002,0.655,0.986
