filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01033N.png,5.915,2.008,7.357,2.528,28.717,0.717,1.855,0.892,0.008,69.313,0.505,0.017,0.888,1.044
01037N.png,6.215,2.133,7.032,2.499,31.27,0.744,1.837,0.801,0.008,69.346,0.441,0.024,0.96,1.14
01041N.png,6.377,1.905,7.976,2.987,29.322,0.703,1.682,0.755,0.008,69.327,0.454,0.025,0.951,1.082
01045N.png,6.176,1.63,8.751,3.213,29.598,0.731,1.836,0.748,0.007,69.779,0.468,0.028,1.002,1.175
01049N.png,6.078,1.665,8.088,2.854,28.661,0.681,1.903,0.798,0.008,69.34,0.478,0.022,0.995,1.131
01053N.png,6.277,1.797,8.412,2.833,31.862,0.653,1.843,0.818,0.009,68.364,0.475,0.022,0.965,1.142
01057N.png,6.164,1.819,8.24,2.937,35.15,0.745,1.762,0.77,0.009,68.597,0.459,0.028,0.972,1.144
01061N.png,6.739,2.272,9.48,3.456,45.31,0.692,1.752,0.768,0.018,65.664,0.474,0.027,0.934,1.139
01066N.png,5.69,1.285,6.841,2.043,21.469,0.646,1.755,0.857,0.004,71.852,0.471,0.02,0.934,1.139
01070N.png,6.253,1.597,7.363,2.581,25.637,0.591,1.79,0.783,0.007,69.622,0.465,0.021,0.967,1.143
01074N.png,6.187,1.738,7.398,2.386,26.708,0.565,1.777,0.919,0.008,68.97,0.502,0.018,0.902,1.098
01078N.png,6.163,1.904,6.544,2.097,31.34,0.568,1.834,0.92,0.01,67.923,0.489,0.018,0.889,1.092
01082N.png,5.991,1.67,4.386,1.772,17.621,0.562,1.889,0.947,0.005,70.942,0.467,0.014,0.873,1.133
01086N.png,6.404,1.96,8.202,2.919,31.006,0.636,1.872,0.856,0.01,67.924,0.519,0.022,0.901,1.053
01090N.png,6.605,2.024,7.654,3.051,30.103,0.65,1.871,0.798,0.012,67.354,0.509,0.023,0.897,1.104
01094N.png,6.686,2.075,10.054,3.53,42.423,0.669,1.732,0.776,0.015,66.317,0.521,0.027,0.939,1.103
01098N.png,6.73,2.174,9.537,3.392,38.213,0.603,1.706,0.834,0.016,66.09,0.532,0.021,0.928,1.086
01102N.png,6.316,2.185,9.024,2.981,32.704,0.751,1.787,0.83,0.008,69.127,0.518,0.019,0.911,1.12
01106N.png,5.668,1.6,8.674,2.294,28.311,0.673,1.723,0.892,0.007,69.867,0.548,0.014,0.899,1.103
01110N.png,6.333,2.028,8.888,2.644,42.381,0.62,1.643,0.896,0.017,65.822,0.553,0.016,0.894,1.066
01114N.png,6.643,2.102,10.647,3.332,44.327,0.572,1.819,0.879,0.021,64.933,0.571,0.018,0.896,1.085
