filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00453D.png,7.382,4.086,15.684,5.219,59.9,0.66,1.629,0.793,0.056,60.641,0.654,0.011,0.99,1.109
00457D.png,7.454,3.912,14.832,5.091,56.677,0.628,1.712,0.779,0.066,59.967,0.649,0.012,0.938,0.977
00462D.png,7.294,3.96,15.014,5.012,55.953,0.656,1.762,0.802,0.05,61.18,0.652,0.015,0.983,1.089
00466D.png,7.384,4.061,13.53,4.368,55.771,0.661,1.771,0.837,0.053,60.881,0.671,0.008,0.966,0.988
00481D.png,7.313,3.442,14.135,4.677,51.725,0.516,1.722,0.757,0.06,60.356,0.603,0.013,0.991,1.059
00486D.png,7.247,3.516,11.364,3.97,40.667,0.632,1.618,0.786,0.067,59.853,0.603,0.013,0.967,1.084
00491D.png,7.239,3.502,11.524,4.388,44.008,0.574,1.515,0.767,0.052,60.941,0.604,0.018,0.992,1.117
00496D.png,7.191,3.602,8.911,3.392,45.301,0.577,1.455,0.786,0.068,59.806,0.568,0.014,0.949,1.089
00500D.png,7.384,3.54,14.316,5.245,48.849,0.562,1.846,0.763,0.074,59.463,0.628,0.014,0.949,1.046
00504D.png,7.343,2.844,16.472,6.242,47.158,0.674,1.695,0.663,0.041,62.014,0.531,0.017,0.999,1.069
00508D.png,7.096,3.873,12.787,4.5,49.015,0.619,1.299,0.77,0.086,58.797,0.626,0.012,0.962,1.027
00512D.png,7.251,4.272,9.75,3.356,52.727,0.594,1.702,0.784,0.082,59.014,0.572,0.015,0.958,1.052
00516D.png,7.219,3.809,12.917,4.291,52.638,0.619,1.765,0.747,0.071,59.615,0.583,0.016,0.962,1.123
00521D.png,7.14,3.918,11.212,3.577,49.828,0.587,1.507,0.774,0.058,60.465,0.576,0.015,0.971,1.104
00526D.png,7.063,3.694,12.177,3.977,50.216,0.589,1.604,0.742,0.05,61.143,0.531,0.014,0.941,1.091
00533D.png,7.047,4.001,12.599,3.988,47.65,0.512,1.569,0.799,0.07,59.677,0.614,0.015,0.954,1.098
00537D.png,6.846,3.873,11.353,3.479,46.411,0.511,1.837,0.749,0.054,60.834,0.587,0.013,0.984,0.997
00546D.png,6.737,4.065,10.083,2.808,43.361,0.506,1.68,0.735,0.047,61.432,0.555,0.013,0.965,1.018
00551D.png,7.189,3.882,11.569,3.681,39.438,0.54,1.633,0.738,0.068,59.798,0.543,0.015,0.921,0.917
00555D.png,6.919,3.623,9.571,3.287,53.877,0.726,1.578,0.721,0.036,62.607,0.431,0.014,0.884,1.04
00559D.png,6.588,3.807,8.364,2.612,42.417,0.616,1.516,0.738,0.034,62.777,0.491,0.013,0.914,0.981
00563D.png,7.347,4.011,12.312,4.237,53.283,0.638,1.645,0.744,0.075,59.377,0.58,0.014,0.931,1.05
00567D.png,7.158,3.539,12.194,4.136,51.028,0.528,1.88,0.77,0.062,60.208,0.569,0.016,0.94,1.083
00571D.png,7.1,3.439,12.033,4.127,46.949,0.491,1.722,0.748,0.043,61.809,0.552,0.016,0.965,1.065
00581D.png,6.596,3.944,8.323,2.593,54.977,0.643,1.685,0.735,0.059,60.391,0.503,0.018,0.959,1.051
00587D.png,7.271,4.001,6.231,2.233,48.877,0.507,1.381,0.763,0.056,60.622,0.423,0.011,0.944,1.084
00591D.png,6.882,3.602,14.257,4.626,40.558,0.535,1.717,0.759,0.041,61.976,0.605,0.014,0.989,1.07
00596D.png,6.858,3.562,14.239,4.452,49.1,0.462,1.541,0.75,0.061,60.263,0.599,0.011,0.978,1.019
00600D.png,7.086,3.774,11.25,3.469,44.353,0.464,1.501,0.755,0.061,60.251,0.568,0.013,0.918,0.932
00606D.png,7.126,3.891,14.162,4.751,46.098,0.632,1.485,0.752,0.058,60.484,0.626,0.013,0.944,1.055
00613D.png,7.021,3.676,11.939,4.298,43.919,0.574,1.831,0.784,0.042,61.86,0.609,0.013,0.976,1.073
00621D.png,7.306,3.79,12.172,4.553,42.849,0.6,1.71,0.772,0.055,60.697,0.607,0.018,0.961,0.973
00626D.png,7.009,4.21,13.783,4.426,48.291,0.526,1.262,0.782,0.05,61.171,0.647,0.009,1.038,1.075
00630D.png,6.436,3.21,9.486,3.023,38.938,0.53,1.489,0.716,0.021,64.943,0.454,0.009,1.006,1.121
00634D.png,6.712,3.964,10.499,3.22,51.045,0.608,1.711,0.652,0.042,61.85,0.444,0.009,0.964,0.999
00638D.png,6.64,3.918,9.664,2.882,42.266,0.536,1.496,0.739,0.034,62.817,0.548,0.01,0.992,1.019
00642D.png,7.086,4.238,7.538,2.815,52.603,0.868,0.848,0.757,0.044,61.703,0.467,0.013,0.955,1.113
00646D.png,7.274,3.927,15.658,5.548,50.372,0.608,1.524,0.771,0.063,60.11,0.664,0.014,1.001,1.096
00650D.png,6.729,3.463,12.047,3.869,36.823,0.685,1.629,0.738,0.033,62.944,0.559,0.016,0.974,1.132
00655D.png,6.664,3.358,10.744,3.523,31.647,0.595,1.416,0.759,0.023,64.56,0.572,0.011,1.005,1.074
00659D.png,7.016,3.526,11.4,3.398,39.507,0.614,1.416,0.79,0.044,61.726,0.549,0.008,0.932,1.081
00671D.png,7.263,3.508,15.517,5.68,43.817,0.66,1.432,0.803,0.049,61.23,0.661,0.016,1.007,1.132
00676D.png,7.32,3.468,16.048,5.881,46.982,0.69,1.63,0.777,0.048,61.284,0.634,0.016,1.002,1.159
00681N.png,4.717,2.39,8.566,1.838,30.979,0.675,1.574,0.65,0.011,67.602,0.437,0.009,0.774,0.912
00686N.png,4.776,2.683,9.141,1.96,27.361,0.583,1.239,0.644,0.009,68.415,0.494,0.004,0.823,0.96
00690N.png,4.64,2.181,8.853,1.877,39.895,0.713,1.28,0.64,0.012,67.243,0.386,0.008,0.826,0.962
00695N.png,5.601,2.913,9.243,2.26,33.47,0.653,1.212,0.668,0.011,67.589,0.412,0.012,0.875,1.0
00702N.png,6.209,3.926,7.671,2.12,39.836,0.682,1.121,0.757,0.022,64.72,0.523,0.012,0.93,1.068
00706N.png,4.866,2.87,5.48,1.335,19.115,0.604,1.246,0.61,0.006,70.261,0.397,0.006,0.826,0.876
00710N.png,4.737,2.698,6.259,1.492,25.508,0.727,1.429,0.58,0.007,69.58,0.393,0.01,0.822,0.917
00714N.png,5.131,2.929,6.462,1.689,29.383,0.716,1.379,0.632,0.01,68.283,0.442,0.009,0.821,0.924
00718N.png,3.856,1.998,4.894,1.108,11.902,0.613,1.232,0.561,0.004,72.109,0.325,0.005,0.736,0.838
00722N.png,4.948,2.966,5.777,1.537,17.585,0.506,1.141,0.671,0.007,69.775,0.487,0.005,0.806,0.858
00726N.png,4.109,2.072,6.374,1.366,19.156,0.625,1.345,0.584,0.005,70.753,0.379,0.006,0.754,0.862
00730N.png,4.198,2.364,6.644,1.379,15.096,0.667,1.035,0.565,0.004,71.74,0.395,0.007,0.775,0.875
00734N.png,4.835,2.721,7.207,1.797,23.217,0.707,1.055,0.668,0.007,69.78,0.48,0.007,0.869,1.0
00738N.png,4.526,2.463,7.413,1.794,24.004,0.642,1.294,0.649,0.007,69.449,0.452,0.006,0.841,1.002
