filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01380D.png,7.281,3.983,17.879,5.98,55.602,0.59,1.587,0.81,0.056,60.672,0.741,0.005,0.891,0.903
01384D.png,7.428,4.622,19.574,6.422,65.674,0.62,1.272,0.849,0.082,58.973,0.758,0.007,0.905,0.937
01388D.png,7.401,4.08,18.492,6.014,52.916,0.601,1.332,0.831,0.059,60.397,0.742,0.004,0.909,0.991
01392D.png,7.258,4.319,14.846,5.099,49.337,0.523,1.409,0.882,0.072,59.576,0.751,0.005,0.907,0.968
01396D.png,7.302,3.744,13.536,4.342,59.407,0.595,1.631,0.784,0.051,61.039,0.701,0.004,0.806,0.89
01401D.png,7.095,3.642,15.683,5.421,46.964,0.539,1.272,0.745,0.038,62.306,0.716,0.003,0.877,0.945
01405D.png,6.783,2.919,14.892,4.144,63.741,0.589,1.544,0.751,0.044,61.724,0.624,0.013,0.744,0.951
01409D.png,6.673,2.698,12.282,3.587,36.326,0.592,1.619,0.849,0.024,64.354,0.637,0.026,0.685,0.809
01413D.png,7.074,3.478,13.472,4.325,38.105,0.38,1.446,0.722,0.045,61.637,0.68,0.004,0.82,0.94
01417D.png,7.208,3.584,13.091,4.528,43.321,0.418,1.501,0.686,0.057,60.598,0.658,0.005,0.783,0.902
01423D.png,7.236,3.794,12.04,3.829,50.952,0.498,1.464,0.807,0.073,59.523,0.651,0.005,0.865,0.934
01427D.png,7.239,3.441,14.101,4.575,44.771,0.555,1.366,0.784,0.062,60.172,0.69,0.004,0.877,1.037
01431D.png,7.34,3.221,14.092,4.458,46.849,0.576,1.479,0.751,0.041,62.019,0.668,0.005,0.822,0.987
01435D.png,7.168,3.109,12.669,3.984,50.306,0.665,1.352,0.84,0.031,63.176,0.634,0.008,0.928,1.182
01441D.png,7.127,3.735,15.425,5.319,44.222,0.536,1.672,0.825,0.069,59.772,0.734,0.007,0.923,0.991
01445D.png,7.328,4.043,13.754,4.864,46.483,0.449,1.485,0.89,0.076,59.301,0.783,0.004,0.925,0.971
01449D.png,7.422,4.051,18.164,6.986,47.167,0.479,1.399,0.873,0.067,59.897,0.832,0.002,0.947,0.977
01453D.png,7.485,4.109,18.033,6.583,51.215,0.558,1.173,0.83,0.057,60.607,0.755,0.004,0.936,0.989
01458D.png,7.617,4.369,20.323,8.059,52.653,0.486,1.378,0.817,0.077,59.264,0.806,0.005,0.941,0.97
01462D.png,6.964,3.309,12.3,3.734,44.002,0.582,1.739,0.755,0.03,63.331,0.649,0.006,0.823,1.042
01466D.png,7.509,4.31,15.991,5.339,55.772,0.547,1.508,0.823,0.063,60.141,0.738,0.006,0.915,0.981
01470D.png,7.392,3.655,14.677,5.147,48.652,0.475,1.102,0.688,0.053,60.915,0.705,0.004,0.834,0.92
01474D.png,7.211,3.765,13.143,3.97,42.135,0.379,1.39,0.702,0.064,60.078,0.655,0.006,0.802,0.947
01478D.png,7.409,3.817,13.597,4.349,45.202,0.437,1.528,0.711,0.076,59.309,0.67,0.005,0.841,0.959
01482D.png,7.38,3.422,14.85,5.118,42.378,0.479,1.559,0.671,0.06,60.355,0.682,0.004,0.852,0.919
01486D.png,6.777,2.672,12.868,4.649,29.672,0.364,1.578,0.675,0.061,60.295,0.654,0.005,0.87,0.916
01493D.png,7.279,3.111,12.666,4.192,45.516,0.375,1.301,0.706,0.057,60.588,0.646,0.007,0.798,0.991
01498D.png,7.086,3.519,15.758,4.733,44.021,0.509,1.346,0.75,0.035,62.728,0.715,0.003,0.828,0.969
01502D.png,7.215,3.413,16.616,5.091,64.177,0.594,1.552,0.689,0.053,60.864,0.647,0.012,0.822,0.9
01506D.png,7.007,3.12,11.368,3.293,36.901,0.393,1.703,0.558,0.041,61.999,0.566,0.009,0.665,0.872
01510D.png,7.197,3.628,10.466,3.374,40.575,0.302,1.671,0.645,0.054,60.784,0.623,0.005,0.723,0.919
01514D.png,7.381,3.604,16.713,5.938,47.268,0.341,1.464,0.702,0.054,60.815,0.711,0.007,0.868,0.948
01520D.png,7.319,3.938,12.348,4.29,48.036,0.614,1.265,0.796,0.07,59.709,0.693,0.007,0.847,0.996
01527D.png,7.715,4.567,12.963,4.611,72.171,0.449,1.577,0.913,0.121,57.306,0.731,0.004,0.755,0.929
