filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01396D.png,7.37,4.368,14.868,5.088,63.841,0.589,1.779,0.992,0.056,60.623,0.762,0.019,0.914,0.922
01401D.png,7.346,4.322,18.044,6.61,51.367,0.533,1.442,0.929,0.043,61.81,0.772,0.029,0.933,0.977
01405D.png,6.679,3.092,16.026,4.592,63.359,0.584,1.528,0.881,0.041,62.0,0.671,0.03,0.863,0.989
01409D.png,6.174,2.871,11.865,3.451,32.243,0.599,1.709,0.89,0.012,67.287,0.684,0.025,0.824,0.959
01413D.png,7.289,4.548,16.136,5.493,44.794,0.378,1.461,0.954,0.057,60.549,0.763,0.028,0.932,0.975
01417D.png,7.457,4.391,15.975,5.806,49.279,0.399,1.45,0.895,0.074,59.448,0.727,0.041,0.88,0.947
01423D.png,7.445,4.342,13.863,4.566,56.023,0.487,1.522,0.941,0.082,58.971,0.698,0.028,0.903,0.943
01427D.png,7.46,4.532,16.604,5.644,49.966,0.533,1.314,0.956,0.078,59.22,0.754,0.028,0.948,1.038
01431D.png,7.432,4.003,15.802,5.244,50.83,0.565,1.543,0.938,0.045,61.573,0.728,0.023,0.931,1.0
01435D.png,7.235,3.507,13.948,4.627,53.61,0.654,1.449,0.952,0.036,62.569,0.681,0.03,0.978,1.176
01441D.png,7.313,4.529,17.341,6.16,48.952,0.512,1.659,0.946,0.079,59.17,0.764,0.026,0.957,0.97
01445D.png,7.401,5.048,15.154,5.458,51.441,0.436,1.296,1.021,0.081,59.061,0.825,0.015,0.969,0.981
01449D.png,7.54,5.031,20.322,7.979,52.131,0.467,1.351,0.999,0.072,59.573,0.861,0.012,0.975,0.988
01453D.png,7.648,4.7,20.951,7.849,56.883,0.555,1.387,0.97,0.064,60.062,0.795,0.025,0.97,0.979
01458D.png,7.779,4.934,22.917,9.327,60.071,0.471,1.326,0.958,0.093,58.423,0.832,0.019,0.975,0.988
01462D.png,6.91,3.915,13.441,4.387,48.027,0.563,1.777,0.966,0.035,62.744,0.724,0.021,0.967,1.065
01466D.png,7.597,4.809,18.013,6.186,60.12,0.533,1.561,0.944,0.068,59.795,0.774,0.023,0.957,0.976
01470D.png,7.57,4.949,17.212,6.497,56.966,0.471,1.029,0.956,0.067,59.867,0.784,0.029,0.974,0.97
01474D.png,7.376,4.99,14.527,4.779,49.145,0.368,1.086,0.939,0.081,59.051,0.741,0.026,0.928,0.976
01478D.png,7.617,5.121,16.081,5.394,54.936,0.414,1.386,0.936,0.101,58.105,0.747,0.029,0.947,0.976
01482D.png,7.651,4.782,18.125,6.581,52.329,0.446,1.56,0.913,0.08,59.112,0.768,0.03,0.955,0.974
01486D.png,7.023,4.204,15.399,5.766,35.919,0.378,1.672,0.939,0.077,59.272,0.759,0.026,0.958,0.96
01493D.png,7.379,4.825,12.99,4.986,50.313,0.381,1.363,1.015,0.071,59.59,0.764,0.023,0.975,1.024
01498D.png,7.135,4.367,17.384,5.549,49.414,0.495,1.335,0.954,0.042,61.927,0.781,0.018,0.962,0.991
01502D.png,7.29,3.805,18.086,5.816,64.601,0.592,1.556,0.844,0.052,60.957,0.694,0.032,0.916,0.918
01506D.png,7.248,4.487,12.106,4.103,44.627,0.374,1.695,0.866,0.054,60.816,0.68,0.034,0.896,0.932
